Movie Name,Storyline,Rating,Voting Count,Image URL,Duration,Year,Cleaned_Storyline
The Fall Guy,"A stuntman, fresh off an almost career-ending accident, has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.",6.8, (252K,"https://m.media-amazon.com/images/M/MV5BM2U0MTJiYTItMjNiZS00MzU4LTkxYTAtYTU0ZGY1ODJhMjRhXkEyXkFqcGc@._V1_QL75_UX90_CR0,4,90,133_.jpg",2h 6m,2024.0,A stuntman fresh off an almost careerending accident has to track down a missing movie star solve a conspiracy and try to win back the love of his life while still doing his day job
Babygirl,A high-powered CEO puts her career and family on the line when she begins a torrid affair with her much-younger intern.,5.8, (79K,"https://m.media-amazon.com/images/M/MV5BMmUwODYwODAtYWZkZS00YmUwLWFmMWEtOGNjMjE2NDk3OWIwXkEyXkFqcGc@._V1_QL75_UX90_CR0,3,90,133_.jpg",1h 54m,2024.0,A highpowered ceo puts her career and family on the line when she begins a torrid affair with her muchyounger intern
Heretic,Two young religious women are drawn into a game of cat-and-mouse in the house of a strange man.,7.0, (218K,"https://m.media-amazon.com/images/M/MV5BMzFiMWM4YjAtY2Y3Yi00MDIzLTk0N2MtYTAwNGM3ZmMwODhlXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 51m,2024.0,Two young religious women are drawn into a game of catandmouse in the house of a strange man
A Complete Unknown,"In 1961, an unknown 19-year-old Bob Dylan arrives in New York City with his guitar and forges relationships with musical icons on his meteoric rise, culminating in a groundbreaking performance that reverberates around the world.",7.3, (114K,"https://m.media-amazon.com/images/M/MV5BYTA2NTA5NDYtMzlkOC00MTQxLWI0NDQtMzk2M2YzMGE4MTkxXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",2h 21m,2024.0,In  an unknown yearold bob dylan arrives in new york city with his guitar and forges relationships with musical icons on his meteoric rise culminating in a groundbreaking performance that reverberates around the world
Deadpool & Wolverine,"Deadpool is offered a place in the Marvel Cinematic Universe by the Time Variance Authority, but instead recruits a variant of Wolverine to save his universe from extinction.",7.5, (556K,"https://m.media-amazon.com/images/M/MV5BZTk5ODY0MmQtMzA3Ni00NGY1LThiYzItZThiNjFiNDM4MTM3XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 8m,2024.0,Deadpool is offered a place in the marvel cinematic universe by the time variance authority but instead recruits a variant of wolverine to save his universe from extinction
The Brutalist,A visionary architect flees post-war Europe in 1947 for a brighter future in the United States and finds his life forever changed by a wealthy client.,7.2, (133K,"https://m.media-amazon.com/images/M/MV5BM2U0MWRjZTMtMDVhNC00MzY4LTgwOTktZGQ2MDdiYTI4OWMxXkEyXkFqcGc@._V1_QL75_UX90_CR0,3,90,133_.jpg",3h 36m,2024.0,A visionary architect flees postwar europe in  for a brighter future in the united states and finds his life forever changed by a wealthy client
Wicked,"Elphaba, a young woman ridiculed for her green skin, and Galinda, a popular girl, become friends at Shiz University in the Land of Oz. After an encounter with the Wonderful Wizard of Oz, their friendship reaches a crossroads.",7.3, (225K,"https://m.media-amazon.com/images/M/MV5BOWMwYjYzYmMtMWQ2Ni00NWUwLTg2MzAtYzkzMDBiZDIwOTMwXkEyXkFqcGc@._V1_QL75_UX90_CR0,4,90,133_.jpg",2h 40m,2024.0,Elphaba a young woman ridiculed for her green skin and galinda a popular girl become friends at shiz university in the land of oz after an encounter with the wonderful wizard of oz their friendship reaches a crossroads
Civil War,"In a dystopian future, four journalists travel across the United States during a nation-wide conflict. While trying to survive, they aim to reach the White House to interview the president before he is overthrown.",7.0, (264K,"https://m.media-amazon.com/images/M/MV5BYTkzMjc0YzgtY2E0Yi00NDBlLWI0MWUtODY1ZjExMDAyOWZiXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 49m,2024.0,In a dystopian future four journalists travel across the united states during a nationwide conflict while trying to survive they aim to reach the white house to interview the president before he is overthrown
The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",8.2, (215K,"https://m.media-amazon.com/images/M/MV5BZWNiZjVlZTUtNGUwYi00MjJmLTg2MDctNWEzYTJiMzY1ODc4XkEyXkFqcGc@._V1_QL75_UX90_CR0,4,90,133_.jpg",1h 42m,2024.0,After a shipwreck an intelligent robot called roz is stranded on an uninhabited island to survive the harsh environment roz bonds with the islands animals and cares for an orphaned baby goose
Gladiator II,"After his home is conquered by the tyrannical emperors who now lead Rome, Lucius is forced to enter the Colosseum and must look to his past to find strength to return the glory of Rome to its people.",6.5, (289K,"https://m.media-amazon.com/images/M/MV5BMWYzZTM5ZGQtOGE5My00NmM2LWFlMDEtMGNjYjdmOWM1MzA1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 28m,2024.0,After his home is conquered by the tyrannical emperors who now lead rome lucius is forced to enter the colosseum and must look to his past to find strength to return the glory of rome to its people
The Ministry of Ungentlemanly Warfare,The British military recruits a small group of highly skilled soldiers to strike against German forces behind enemy lines during World War II.,6.8, (154K,"https://m.media-amazon.com/images/M/MV5BYmIxODc5ZjMtYzZmZS00OTE5LThkZDktNWNmODNiZjFhMDgyXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 2m,2024.0,The british military recruits a small group of highly skilled soldiers to strike against german forces behind enemy lines during world war ii
It Ends with Us,"When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended and she realizes she must learn to rely on her own strength to make an impossible choice for her future.",6.3, (98K,"https://m.media-amazon.com/images/M/MV5BYzM2NGMzNGQtZjNhMi00MTVkLTg2ZGQtN2M4OTllYzU1Y2Y0XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 10m,2024.0,When a womans first love suddenly reenters her life her relationship with a charming but abusive neurosurgeon is upended and she realizes she must learn to rely on her own strength to make an impossible choice for her future
We Live in Time,"After an unusual encounter, a talented chef and a recently divorcée fall in love and build the home and family they've always dreamed of, until a painful truth puts their love story to the test.",7.0, (70K,"https://m.media-amazon.com/images/M/MV5BYmQwNzRiNmItODc4Ny00Mjk4LThmYWQtNjI5OGU4OGUxMmY0XkEyXkFqcGc@._V1_QL75_UY133_CR1,0,90,133_.jpg",1h 48m,2024.0,After an unusual encounter a talented chef and a recently divorce fall in love and build the home and family theyve always dreamed of until a painful truth puts their love story to the test
Challengers,"Tashi, a former tennis prodigy turned coach, transformed her husband into a champion. But to overcome a recent losing streak and redeem himself, he'll need to face off against his former best friend and Tashi's ex-boyfriend.",7.0, (175K,"https://m.media-amazon.com/images/M/MV5BZTcyZGIyODctZGJhOS00MWUyLWI5ZWEtMjg4YzhkMDczMDBhXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 11m,2024.0,Tashi a former tennis prodigy turned coach transformed her husband into a champion but to overcome a recent losing streak and redeem himself hell need to face off against his former best friend and tashis exboyfriend
Kinds of Kindness,"A man seeks to break free from his predetermined path, a cop questions his wife's demeanor after her return from a supposed drowning, and a woman searches for an extraordinary individual prophesied to become a renowned spiritual guide.",6.4, (70K,"https://m.media-amazon.com/images/M/MV5BMjZmZGY1MzMtNDVkNi00NjE2LTlkMzMtMmUzNWExY2ExZWI2XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",2h 44m,2024.0,A man seeks to break free from his predetermined path a cop questions his wifes demeanor after her return from a supposed drowning and a woman searches for an extraordinary individual prophesied to become a renowned spiritual guide
Alien: Romulus,"While scavenging the deep ends of a derelict space station, a group of young space colonists come face to face with the most terrifying life form in the universe.",7.1, (281K,"https://m.media-amazon.com/images/M/MV5BMDU0NjcwOGQtNjNjOS00NzQ3LWIwM2YtYWVmODZjMzQzN2ExXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 59m,2024.0,While scavenging the deep ends of a derelict space station a group of young space colonists come face to face with the most terrifying life form in the universe
Twisters,"Kate Carter, a retired tornado-chaser and meteorologist, is persuaded to return to Oklahoma to work with a new team and new technologies.",6.5, (192K,"https://m.media-amazon.com/images/M/MV5BNjM4MWEwMTEtNTcwYi00ZDI4LWEwMzUtNDMzODBhZmI5MWE1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 2m,2024.0,Kate carter a retired tornadochaser and meteorologist is persuaded to return to oklahoma to work with a new team and new technologies
Your Monster,"After her life falls apart, soft-spoken actress Laura Franco finds her voice again when she meets a terrifying, yet weirdly charming Monster living in her closet. A romantic-comedy-horror film about falling in love with your inner rage.",6.4, (8K,"https://m.media-amazon.com/images/M/MV5BNjNmMjU0MDAtYTQ4Ni00ODdjLWFlNjMtNDk2ZmNkMjE2Y2ZiXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 43m,2024.0,After her life falls apart softspoken actress laura franco finds her voice again when she meets a terrifying yet weirdly charming monster living in her closet a romanticcomedyhorror film about falling in love with your inner rage
The Idea of You,"Solène, a 40-year-old single mom, begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet.",6.3, (83K,"https://m.media-amazon.com/images/M/MV5BY2RkZmZjYTQtOGExMS00YTljLWJmNzQtMzI0ZDU3YzFjNzJkXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 55m,2024.0,Solne a yearold single mom begins an unexpected romance with yearold hayes campbell the lead singer of august moon the hottest boy band on the planet
Trap,A father and his teen daughter attend a pop concert only to realize they've entered the center of a dark and sinister event.,5.8, (161K,"https://m.media-amazon.com/images/M/MV5BMzJiN2UyZjgtMjQ3MS00MDhhLTg5ZDItZmVjMTU3MTcwNzE4XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 45m,2024.0,A father and his teen daughter attend a pop concert only to realize theyve entered the center of a dark and sinister event
The Beekeeper,A former operative of a powerful organization embarks on a brutal campaign for vengeance.,6.3, (177K,"https://m.media-amazon.com/images/M/MV5BNzg3YjVmZGYtOTc5MC00MDdiLTllOTYtZWQ0ODQ1MmMyNTExXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 45m,2024.0,A former operative of a powerful organization embarks on a brutal campaign for vengeance
Speak No Evil,"A family is invited to spend a whole weekend in a lonely home in the countryside, but as the weekend progresses, they realize that a dark side lies within the family who invited them.",6.8, (129K,"https://m.media-amazon.com/images/M/MV5BMWI2OWFjNjgtOTQ2Zi00MjlmLTg2MGYtNmE4MjMyZjIzMDA0XkEyXkFqcGc@._V1_QL75_UX90_CR0,4,90,133_.jpg",1h 50m,2024.0,A family is invited to spend a whole weekend in a lonely home in the countryside but as the weekend progresses they realize that a dark side lies within the family who invited them
Conclave,"When Cardinal Lawrence is tasked with leading the selection of a new Pope, he finds himself in a web of conspiracy and intrigue that could shake the very foundations of the Catholic Church.",7.4, (252K,"https://m.media-amazon.com/images/M/MV5BYjgxMDI5NmMtNTU3OS00ZDQxLTgxZmEtNzY1ZTBmMDY4NDRkXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h,2024.0,When cardinal lawrence is tasked with leading the selection of a new pope he finds himself in a web of conspiracy and intrigue that could shake the very foundations of the catholic church
Friendship,A suburban dad falls hard for his charismatic new neighbor.,6.6, (38K,"https://m.media-amazon.com/images/M/MV5BMzljN2M1MWMtYmUwMi00YWM5LTllMGItNzZlMmU1NWM2NTY5XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 40m,2024.0,A suburban dad falls hard for his charismatic new neighbor
Fly Me to the Moon,"Marketing maven Kelly Jones wreaks havoc on NASA launch director Cole Davis's already difficult task. When the White House deems the mission too important to fail, the countdown truly begins.",6.6, (57K,"https://m.media-amazon.com/images/M/MV5BYzI4MzRlMGYtYWUwMC00M2FkLTliN2ItNDA1MDJhOTgwMzY5XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",2h 12m,2024.0,Marketing maven kelly jones wreaks havoc on nasa launch director cole daviss already difficult task when the white house deems the mission too important to fail the countdown truly begins
Furiosa: A Mad Max Saga,"After being snatched from the Green Place of Many Mothers, while the tyrants Dementus and Immortan Joe fight for power and control, the young Furiosa must survive many trials as she puts together the means to find her way home.",7.5, (315K,"https://m.media-amazon.com/images/M/MV5BNTcwYWE1NTYtOWNiYy00NzY3LWIwY2MtNjJmZDkxNDNmOWE1XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 28m,2024.0,After being snatched from the green place of many mothers while the tyrants dementus and immortan joe fight for power and control the young furiosa must survive many trials as she puts together the means to find her way home
Small Things Like These,In 1985 devoted father Bill Furlong discovers disturbing secrets kept by the local convent and uncovers shocking truths of his own.,6.7, (36K,"https://m.media-amazon.com/images/M/MV5BYzM2MmVkY2QtMTdmOS00YmNhLTg3NjktNmY1YTQ3ODQ0MTAxXkEyXkFqcGc@._V1_QL75_UY133_CR4,0,90,133_.jpg",1h 38m,2024.0,In  devoted father bill furlong discovers disturbing secrets kept by the local convent and uncovers shocking truths of his own
Abigail,"After a group of criminals kidnap the ballerina daughter of a powerful underworld figure, they retreat to an isolated mansion, unaware that they're locked inside with no normal little girl.",6.5, (114K,"https://m.media-amazon.com/images/M/MV5BNmUxMDRiNjQtYjE0NS00OWZkLTlhZjktYjQ1MmNjNDlhNDdkXkEyXkFqcGc@._V1_QL75_UX90_CR0,4,90,133_.jpg",1h 49m,2024.0,After a group of criminals kidnap the ballerina daughter of a powerful underworld figure they retreat to an isolated mansion unaware that theyre locked inside with no normal little girl
Kraven the Hunter,"Kraven's complex relationship with his ruthless father, Nikolai Kravinoff, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",5.5, (79K,"https://m.media-amazon.com/images/M/MV5BZDU0YTI5ODAtN2NmMS00YTg3LTgyNDItN2RmOWEzOTkzZjcyXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 7m,2024.0,Kravens complex relationship with his ruthless father nikolai kravinoff starts him down a path of vengeance with brutal consequences motivating him to become not only the greatest hunter in the world but also one of its most feared
Road House,"Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse, only to discover that this paradise is not all it seems.",6.2, (182K,"https://m.media-amazon.com/images/M/MV5BODVkYjlkM2UtNWVlMS00N2U1LTgxOTYtODlmNmE1YTgzMjczXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 1m,2024.0,Exufc fighter dalton takes a job as a bouncer at a florida keys roadhouse only to discover that this paradise is not all it seems
I'm Still Here,A woman married to a former politician during the military dictatorship in Brazil is forced to reinvent herself and chart a new course for her family after a violent and arbitrary act.,8.1, (145K,"https://m.media-amazon.com/images/M/MV5BM2FjMjBiZjgtZDkyYy00YTRlLTk5N2QtODE2ZWIyYWE0Yzg0XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 17m,2024.0,A woman married to a former politician during the military dictatorship in brazil is forced to reinvent herself and chart a new course for her family after a violent and arbitrary act
Freaky Tales,"Four interconnected stories set in 1987 Oakland, CA. will tell about the love of music, movies, people, places and memories beyond our knowable universe.",6.2, (17K,"https://m.media-amazon.com/images/M/MV5BOTYyNmYyN2EtYTFjNS00ZWY5LWJiZmMtNTk5N2MyYzkzMDhmXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 47m,2024.0,Four interconnected stories set in  oakland ca will tell about the love of music movies people places and memories beyond our knowable universe
Flow,"Cat is a solitary animal, but as its home is devastated by a great flood, he finds refuge on a boat populated by various species, and will have to team up with them despite their differences.",7.9, (123K,"https://m.media-amazon.com/images/M/MV5BOTM5ODBlOTAtYjcwZi00YzkzLWIzODEtMTM2MTZlNDFmMWU2XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 25m,2024.0,Cat is a solitary animal but as its home is devastated by a great flood he finds refuge on a boat populated by various species and will have to team up with them despite their differences
A Quiet Place: Day One,A young woman named Sam finds herself trapped in New York City during the early stages of an invasion by alien creatures with ultra-sensitive hearing.,6.3, (172K,"https://m.media-amazon.com/images/M/MV5BMDdjZTljZWMtMDIwNi00MTA5LTkxZmItNmY0NDA3ZDM0N2M2XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 39m,2024.0,A young woman named sam finds herself trapped in new york city during the early stages of an invasion by alien creatures with ultrasensitive hearing
Madame Web,"Forced to confront her past, Cassandra Webb, a Manhattan paramedic that may have clairvoyant abilities, forms a relationship with three young women destined for powerful futures, if they can survive their threatening present.",4.1, (113K,"https://m.media-amazon.com/images/M/MV5BODViOTZiOTQtOTc4ZC00ZjUxLWEzMjItY2ExMmNlNDliNjE4XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 56m,2024.0,Forced to confront her past cassandra webb a manhattan paramedic that may have clairvoyant abilities forms a relationship with three young women destined for powerful futures if they can survive their threatening present
Wolfs,"Two rival fixers cross paths when they're both called in to help cover up a prominent New York official's misstep. Over one explosive night, they'll have to set aside their petty grievances and their egos to finish the job.",6.5, (101K,"https://m.media-amazon.com/images/M/MV5BNWI2MzdiM2ItMTg2Zi00MTYwLThlZmItM2FkNWI4NjE3ZjRhXkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 48m,2024.0,Two rival fixers cross paths when theyre both called in to help cover up a prominent new york officials misstep over one explosive night theyll have to set aside their petty grievances and their egos to finish the job
Ghostbusters: Frozen Empire,"When the discovery of an ancient artifact unleashes an evil force, Ghostbusters new and old must join forces to protect their home and save the world from a second ice age.",6.1, (104K,"https://m.media-amazon.com/images/M/MV5BOWI5NGUyMzUtMGFiNi00ZTc3LTk1YTQtMDU0NGRjNGIxZTZmXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 55m,2024.0,When the discovery of an ancient artifact unleashes an evil force ghostbusters new and old must join forces to protect their home and save the world from a second ice age
The Order,A series of bank robberies and car heists frightens communities in the Pacific Northwest. A lone FBI agent believes that the crimes were not the work of financially motivated criminals but rather a group of dangerous domestic terrorists.,6.8, (60K,"https://m.media-amazon.com/images/M/MV5BZWIxOGQyYjYtOGEwOC00YWNjLWJmNTktZjJlM2RmNTdjMmVlXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 56m,2024.0,A series of bank robberies and car heists frightens communities in the pacific northwest a lone fbi agent believes that the crimes were not the work of financially motivated criminals but rather a group of dangerous domestic terrorists
The Instigators,Follows two robbers who must go on the run with the help of one of their therapists after a theft doesn't go as planned.,6.2, (42K,"https://m.media-amazon.com/images/M/MV5BYTExNzBhOTAtOGIyYy00MzY5LWFjOWYtZDE2NDE0ZmI3Y2Q3XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 41m,2024.0,Follows two robbers who must go on the run with the help of one of their therapists after a theft doesnt go as planned
MaXXXine,"In 1980s Hollywood, adult film star and aspiring actress Maxine Minx finally gets her big break. But as a mysterious killer stalks the starlets of Hollywood, a trail of blood threatens to reveal her sinister past.",6.2, (84K,"https://m.media-amazon.com/images/M/MV5BNjBmYzFmODktNDIyZC00NWFmLTk2NTctYmZiY2E2OTA2OTc0XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 43m,2024.0,In s hollywood adult film star and aspiring actress maxine minx finally gets her big break but as a mysterious killer stalks the starlets of hollywood a trail of blood threatens to reveal her sinister past
The Strangers: Chapter 1,"After their car breaks down in an eerie small town, a young couple is forced to spend the night in a remote cabin. Panic ensues as they are terrorized by three masked strangers who strike with no mercy and seemingly no motive.",4.7, (28K,"https://m.media-amazon.com/images/M/MV5BMjkxMDFlNjctZmEzYS00NjA3LWExNDUtNmI4ZDM2ZGQyNzYzXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 31m,2024.0,After their car breaks down in an eerie small town a young couple is forced to spend the night in a remote cabin panic ensues as they are terrorized by three masked strangers who strike with no mercy and seemingly no motive
The Apprentice,"A young man took over his father's real-estate business in 1970s and '80s New York, and got the helping hand of an infamous closeted gay lawyer who helped him turn this young man into a notorious legend. Based on true events.",7.1, (71K,"https://m.media-amazon.com/images/M/MV5BZjI3MWUwOTMtOTY1YS00NzE0LWE1OTYtYmQ0Mjg2NDEyMzMxXkEyXkFqcGc@._V1_QL75_UY133_CR2,0,90,133_.jpg",2h 2m,2024.0,A young man took over his fathers realestate business in s and s new york and got the helping hand of an infamous closeted gay lawyer who helped him turn this young man into a notorious legend based on true events
Smile 2,"About to embark on a world tour, global pop sensation Skye Riley begins experiencing increasingly terrifying and inexplicable events. Overwhelmed by the escalating horrors and the pressures of fame, Skye is forced to face her past.",6.7, (136K,"https://m.media-amazon.com/images/M/MV5BYTg5OTMyMGMtYzMwNC00NDMyLWE0OGUtMTQ1ODcwM2FjOTM4XkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 7m,2024.0,About to embark on a world tour global pop sensation skye riley begins experiencing increasingly terrifying and inexplicable events overwhelmed by the escalating horrors and the pressures of fame skye is forced to face her past
Tell Me What You Want,"After his father's death, Eric Zimmerman travels to Spain to oversee his company's branches. In Madrid, he falls for Judith and engage in an intense, erotic relationship full of exploration. Eric fears his secret may end their affair.",4.0, (2.2K,"https://m.media-amazon.com/images/M/MV5BNWE0OTZkMjItNTU5MS00ZGRjLThkOTEtMjdjZGJjZjUxOTVkXkEyXkFqcGc@._V1_QL75_UY133_CR5,0,90,133_.jpg",1h 54m,2024.0,After his fathers death eric zimmerman travels to spain to oversee his companys branches in madrid he falls for judith and engage in an intense erotic relationship full of exploration eric fears his secret may end their affair
Queer,"In 1950s Mexico City, an American immigrant in his late forties leads a solitary life amidst a small American community. However, the arrival of a young student stirs the man into finally establishing a meaningful connection with someone.",6.4, (29K,"https://m.media-amazon.com/images/M/MV5BMjE5YjAyOWYtMDk2Zi00NjFmLWE3OGMtMjc0ZjNmYjQxMmEzXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",2h 17m,2024.0,In s mexico city an american immigrant in his late forties leads a solitary life amidst a small american community however the arrival of a young student stirs the man into finally establishing a meaningful connection with someone
The Count of Monte-Cristo,"After escaping from an island prison where he spent 14 years for being wrongly accused of state treason, Edmond Dantès returns as the count of Monte Cristo to exact revenge on the men who betrayed him.",7.6, (47K,"https://m.media-amazon.com/images/M/MV5BMTY4NTA3ZDYtMWVkYy00MGNkLTlmYzUtODQ5YjZlZTA3YjA5XkEyXkFqcGc@._V1_QL75_UY133_CR4,0,90,133_.jpg",2h 58m,2024.0,After escaping from an island prison where he spent  years for being wrongly accused of state treason edmond dants returns as the count of monte cristo to exact revenge on the men who betrayed him
Bad Boys: Ride or Die,"When their late police captain gets linked to drug cartels, wisecracking Miami cops Mike Lowrey and Marcus Burnett embark on a dangerous mission to clear his name.",6.5, (111K,"https://m.media-amazon.com/images/M/MV5BZWNjZWUwNDgtYTM4ZC00Zjk0LTg3ZWItNGEyZmVkZTIxZDk0XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 55m,2024.0,When their late police captain gets linked to drug cartels wisecracking miami cops mike lowrey and marcus burnett embark on a dangerous mission to clear his name
Carry-On,A mysterious traveler blackmails a young TSA agent into letting a dangerous package slip through security and onto a Christmas Eve flight.,6.5, (190K,"https://m.media-amazon.com/images/M/MV5BNTNkMjQzNmQtNzE4ZC00NDlmLTkyYjAtZDZkYTQ5NjBmYThlXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 59m,2024.0,A mysterious traveler blackmails a young tsa agent into letting a dangerous package slip through security and onto a christmas eve flight
The Watchers,"A young artist gets stranded in an extensive, immaculate forest in western Ireland, where, after finding shelter, she becomes trapped alongside three strangers, stalked by mysterious creatures each night.",5.7, (68K,"https://m.media-amazon.com/images/M/MV5BN2I3MjIzYzMtNDkxNS00ZDIzLWEzZjktNDJlZDZlOGZlMTMxXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 42m,2024.0,A young artist gets stranded in an extensive immaculate forest in western ireland where after finding shelter she becomes trapped alongside three strangers stalked by mysterious creatures each night
Venom: The Last Dance,Eddie Brock and Venom must make a devastating decision as they're pursued by a mysterious military man and alien monsters from Venom's home world.,6.0, (151K,"https://m.media-amazon.com/images/M/MV5BZDMyYWU4NzItZDY0MC00ODE2LTkyYTMtMzNkNDdmYmFhZDg0XkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 50m,2024.0,Eddie brock and venom must make a devastating decision as theyre pursued by a mysterious military man and alien monsters from venoms home world
Subservience,"A struggling father purchases a domestic SIM to help care for his family, unaware she will gain self-awareness.",5.4, (35K,"https://m.media-amazon.com/images/M/MV5BMjdlNjNlODEtYjA1OS00MDgzLWJiNTMtMDVlMWMyOGM5ZDhkXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 46m,2024.0,A struggling father purchases a domestic sim to help care for his family unaware she will gain selfawareness
Caddo Lake,"When an 8-year-old girl disappears on Caddo Lake, a series of past deaths and disappearances begin to link together, altering a broken family's history.",6.8, (53K,"https://m.media-amazon.com/images/M/MV5BZmIyOGI3NjgtZWJlYS00NzQ0LWJkMDUtNjhlYmFkYjI3NTM5XkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",1h 43m,2024.0,When an yearold girl disappears on caddo lake a series of past deaths and disappearances begin to link together altering a broken familys history
Juror #2,"While serving as a juror in a high-profile murder trial, a family man finds himself struggling with a serious moral dilemma, one he could use to sway the jury verdict and potentially convict or free the wrong killer.",7.0, (122K,"https://m.media-amazon.com/images/M/MV5BMjM4YjA1NTItOWI3Ni00MzAwLThmMjMtNmM2MWY2Y2ZmOGIzXkEyXkFqcGc@._V1_QL75_UX90_CR0,2,90,133_.jpg",1h 54m,2024.0,While serving as a juror in a highprofile murder trial a family man finds himself struggling with a serious moral dilemma one he could use to sway the jury verdict and potentially convict or free the wrong killer
Inside Out 2,"A sequel that features Riley entering puberty and experiencing brand new, more complex emotions as a result. As Riley tries to adapt to her teenage years, her old emotions try to adapt to the possibility of being replaced.",7.5, (245K,"https://m.media-amazon.com/images/M/MV5BYWY3MDE2Y2UtOTE3Zi00MGUzLTg2MTItZjE1ZWVkMGVlODRmXkEyXkFqcGc@._V1_QL75_UX90_CR0,0,90,133_.jpg",1h 36m,2024.0,A sequel that features riley entering puberty and experiencing brand new more complex emotions as a result as riley tries to adapt to her teenage years her old emotions try to adapt to the possibility of being replaced
Old Guy,"Follows a contract killer facing the end of his career who is thrilled when The Company pulls him back into the field training Gen Z newcomer Wihlborg, a prodigy assassin with an attitude.",5.3, (5.7K,"https://m.media-amazon.com/images/M/MV5BOGM4NzRiNTAtNDQxNy00YjBmLTg3NjMtNDE4MjVlYzUyMmIwXkEyXkFqcGc@._V1_QL75_UX90_CR0,1,90,133_.jpg",1h 34m,2024.0,Follows a contract killer facing the end of his career who is thrilled when the company pulls him back into the field training gen z newcomer wihlborg a prodigy assassin with an attitude
Rebel Ridge,A former Marine grapples his way through a web of small-town corruption when an attempt to post bail for his cousin escalates into a violent standoff with the local police chief.,6.8, (101K,"https://m.media-amazon.com/images/M/MV5BYTE4ZDE5ZTktZWZkMC00MGY4LWFkZDUtZTc5YWU3NzM2YmM3XkEyXkFqcGc@._V1_QL75_UY133_CR8,0,90,133_.jpg",2h 11m,2024.0,A former marine grapples his way through a web of smalltown corruption when an attempt to post bail for his cousin escalates into a violent standoff with the local police chief
